44, 44, 44, 44, 0.9276922941207886, 80.04200005531311
45, 45, 45, 45, 0.9194871783256531, 86.21519994735718
46, 46, 46, 46, 0.9125640988349915, 80.21059989929199
47, 47, 47, 47, 0.9384615421295166, 97.93509984016418
48, 48, 48, 48, 0.9289743304252625, 100.95570015907288
49, 49, 49, 49, 0.9394871592521667, 100.10920000076294
50, 50, 50, 50, 0.9317948818206787, 79.53920006752014
51, 51, 51, 51, 0.9292307496070862, 79.26839995384216
52, 52, 52, 52, 0.9441025853157043, 80.18600010871887
53, 53, 53, 53, 0.9438461661338806, 80.51440000534058
54, 54, 54, 54, 0.9384615421295166, 85.67799997329712
55, 55, 55, 55, 0.9484615325927734, 92.21979999542236
56, 56, 56, 56, 0.936923086643219, 80.49760007858276
57, 57, 57, 57, 0.9441025853157043, 80.33060002326965
58, 58, 58, 58, 0.9358974099159241, 81.42920017242432
59, 59, 59, 59, 0.9341025352478027, 85.06879997253418
60, 60, 60, 60, 0.9448717832565308, 87.39800000190735
61, 61, 61, 61, 0.9389743804931641, 81.58299994468689
62, 62, 62, 62, 0.9512820243835449, 81.69619989395142
63, 63, 63, 63, 0.949999988079071, 82.19739985466003
64, 64, 64, 64, 0.9394871592521667, 81.47919988632202
65, 65, 65, 65, 0.9425641298294067, 81.89179992675781
66, 66, 66, 66, 0.945641040802002, 81.47379994392395
67, 67, 67, 67, 0.9474359154701233, 82.76380014419556
68, 68, 68, 68, 0.9448717832565308, 82.40000009536743
69, 69, 69, 69, 0.9502564072608948, 82.54439997673035
70, 70, 70, 70, 0.945641040802002, 82.396399974823
71, 71, 71, 71, 0.9464102387428284, 83.21079993247986
72, 72, 72, 72, 0.9484615325927734, 83.24720001220703
73, 73, 73, 73, 0.9502564072608948, 100.7146999835968
74, 74, 74, 74, 0.9461538195610046, 91.30660009384155
75, 75, 75, 75, 0.9535897374153137, 90.92180013656616
76, 76, 76, 76, 0.9520512819290161, 98.65019989013672
77, 77, 77, 77, 0.9584615230560303, 110.3109998703003
78, 78, 78, 78, 0.9458974599838257, 99.59680008888245
79, 79, 79, 79, 0.947692334651947, 101.63499999046326
80, 80, 80, 80, 0.9553846120834351, 118.97119998931885
81, 81, 81, 81, 0.949999988079071, 171.64759993553162
82, 82, 82, 82, 0.9520512819290161, 124.68379998207092
83, 83, 83, 83, 0.9569230675697327, 116.16759991645813
84, 84, 84, 84, 0.9517948627471924, 107.48040008544922
85, 85, 85, 85, 0.9579487442970276, 117.89099979400635
86, 86, 86, 86, 0.9589743614196777, 126.88579988479614
87, 87, 87, 87, 0.9576923251152039, 109.43359994888306
88, 88, 88, 88, 0.95333331823349, 112.66260004043579
89, 89, 89, 89, 0.9528205394744873, 110.47059988975525
90, 90, 90, 90, 0.951025664806366, 107.13179993629456
91, 91, 91, 91, 0.951025664806366, 106.03800010681152
92, 92, 92, 92, 0.9548717737197876, 105.4520001411438
93, 93, 93, 93, 0.9546154141426086, 106.10479998588562
94, 94, 94, 94, 0.9571794867515564, 106.35560011863708
95, 95, 95, 95, 0.949999988079071, 107.81959986686707
96, 96, 96, 96, 0.9548717737197876, 105.98900008201599
97, 97, 97, 97, 0.9541025757789612, 108.57200002670288
98, 98, 98, 98, 0.9564102292060852, 108.24020004272461
99, 99, 99, 99, 0.9582051038742065, 108.95679998397827
100, 100, 100, 100, 0.9538461565971375, 108.2377998828888
